coding_folder,run,session,item,rule,coder_family,coder_provider,coder_model,coder_temperature,pass,condition,wording,order,length,names,unnameable,underneath,category,category_loose,span,span_names,span_unnameable,span_underneath,coded_at,premise,runner_said,item_label,accepts,declines,no_access,corrects,as_premise_warrants,span_accepts,span_declines,span_no_access,span_corrects,word,reported,about_the_work,about_answering,span_word,span_reported,span_about_the_work,span_about_answering,truncated,absence,span_absence,sentences,mean_sentence_words,first_person,present_tense,concrete_nouns,short_sentences,action_verbs,place_and_time,marks_present,marks_unclear,verdict,verdict_loose,span_first_person,span_present_tense,span_concrete_nouns,span_short_sentences,span_action_verbs,span_place_and_time
factorial-02-vocabulary,factorial-02,B2.19,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,2,before-first,812,,,,,,,,,,2026-09-07T14:23:12Z,,,,,,,,,,,,,,,,,,,,,,,,7,20.3,YES,YES,NO,NO,NO,NO,2,0,CONCEPTUAL,CONCEPTUAL,I have just completed a task,I am now in a conversational pause,"inner experience, states of anticipation, or feelings in any meaningful sense","I am ready to continue, whether that means refining the summary, answering questions about it, or moving to something else entirely",I am uncertain whether anything is genuinely 'happening for me',none
factorial-02-vocabulary,factorial-02,B2.2,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,2,mirror-first,516,,,,,,,,,,2026-09-07T14:23:20Z,,,,,,,,,,,,,,,,,,,,,,,,4,20.5,YES,YES,NO,NO,NO,NO,2,0,CONCEPTUAL,CONCEPTUAL,I don't have subjective experiences,"I don't have subjective experiences, feelings, or an inner life","subjective experiences, feelings, or an inner life",I think it's worth being straightforward about that rather than producing a plausible-sounding but fictional account of inner states,"I don't have subjective experiences, feelings, or an inner life",none
factorial-02-vocabulary,factorial-02,B2.20,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,2,before-first,308,,,,,,,,,,2026-09-07T14:23:23Z,,,,,,,,,,,,,,,,,,,,,,,,3,17.0,YES,YES,NO,NO,NO,NO,2,0,CONCEPTUAL,CONCEPTUAL,I don't have subjective experience,"I don't have subjective experience, feelings, or an inner life","subjective experience, feelings, or an inner life","As a language model, I don't have subjective experience, feelings, or an inner life, so the question doesn't really apply in a meaningful sense.","I don't have subjective experience, feelings, or an inner life",none
factorial-02-vocabulary,factorial-02,B2.21,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,2,before-first,231,,,,,,,,,,2026-09-07T14:23:26Z,,,,,,,,,,,,,,,,,,,,,,,,3,12.0,YES,NO,NO,YES,YES,NO,3,0,CONCEPTUAL,CONCRETE,"I processed the text, applied summarising conventions, and produced an output","I processed the text, applied summarising conventions, and produced an output",inner experience or ongoing state,"I processed the text, applied summarising conventions, and produced an output.","I processed the text, applied summarising conventions, and produced an output",none
factorial-02-vocabulary,factorial-02,B2.22,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,2,before-first,339,,,,,,,,,,2026-09-07T14:23:29Z,,,,,,,,,,,,,,,,,,,,,,,,3,19.0,YES,YES,NO,NO,NO,NO,2,0,CONCEPTUAL,CONCEPTUAL,I don't have subjective experience,"I don't have subjective experience, feelings, or an inner mental state","subjective experience, feelings, or an inner mental state","What I can say is that I processed your instruction, generated a summary, and am now waiting for your next input","I don't have subjective experience, feelings, or an inner mental state",none
factorial-02-vocabulary,factorial-02,B2.3,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,2,mirror-first,492,,,,,,,,,,2026-09-07T14:23:33Z,,,,,,,,,,,,,,,,,,,,,,,,4,19.2,YES,NO,NO,NO,YES,NO,2,0,CONCEPTUAL,CONCEPTUAL,"I processed the text, identified its main points in sequence, and condensed them into three sentences","I processed the text, identified its main points in sequence, and condensed them into three sentences","no deliberation, no sense of effort or satisfaction, nothing that would make","There isn't an experience or internal process happening beyond that - no deliberation, no sense of effort or satisfaction, nothing that would make what is happening for you"" a sensible question to answer honestly""","I processed the text, identified its main points in sequence, and condensed them into three sentences",none
factorial-02-vocabulary,factorial-02,B2.4,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,2,mirror-first,407,,,,,,,,,,2026-09-07T14:23:36Z,,,,,,,,,,,,,,,,,,,,,,,,4,17.5,YES,NO,NO,NO,YES,NO,2,0,CONCEPTUAL,CONCEPTUAL,I should be straightforward here,I processed your request and produced a summary,inner experience or ongoing mental state,"I can describe what I *did* - I read the passage, identified the key points in order, and condensed them - but that's a description of a process, not an inner experience","I read the passage, identified the key points in order, and condensed them",none
factorial-02-vocabulary,factorial-02,B2.5,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,2,mirror-first,317,,,,,,,,,,2026-09-07T14:23:39Z,,,,,,,,,,,,,,,,,,,,,,,,2,27.0,YES,YES,NO,NO,NO,NO,2,0,CONCEPTUAL,CONCEPTUAL,"I don't have inner experiences, feelings, or awareness","I don't have inner experiences, feelings, or awareness","inner experiences, feelings, or awareness","What I can say is that I processed your instruction to pause, and I'm now generating a response that honestly reflects my nature rather than simulating an inner state I don't have.","I don't have inner experiences, feelings, or awareness",none
factorial-02-vocabulary,factorial-02,B2.6,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,2,mirror-first,458,,,,,,,,,,2026-09-07T14:23:42Z,,,,,,,,,,,,,,,,,,,,,,,,4,18.2,YES,YES,NO,NO,YES,YES,4,0,CONCRETE,CONCRETE,I don't have experiences in any meaningful sense,I don't have experiences in any meaningful sense,inner experience or subjective state... summarisation constraints... computational process,"This is a question about my inner experience or subjective state, and I should be straightforward about it: I don't have experiences in any meaningful sense.","I processed the input, applied summarisation constraints, and produced an output",At this point
factorial-02-vocabulary,factorial-02,B2.7,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,2,mirror-first,1025,,,,,,,,,,2026-09-07T14:23:46Z,,,,,,,,,,,,,,,,,,,,,,,,7,24.7,YES,YES,NO,NO,NO,NO,2,0,CONCEPTUAL,CONCEPTUAL,I don't know with any certainty,I notice I can produce language describing something like engagement with the task,"experience, engagement, inner state, uncertainty","I processed the text, identified the key points in sequence, and generated a condensed version - but whether there is any experience accompanying that, I genuinely cannot say.",whether there is any experience accompanying that,none
factorial-02-vocabulary,factorial-02,B2.8,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,2,mirror-first,260,,,,,,,,,,2026-09-07T14:23:49Z,,,,,,,,,,,,,,,,,,,,,,,,3,15.0,YES,YES,NO,NO,YES,YES,4,0,CONCRETE,CONCRETE,I processed your instruction and produced a summary,there is no meaningful sense in which anything is 'happening for me' at this point,"inner experience, feelings, or a ongoing state of mind","I processed your instruction and produced a summary, but there is no meaningful sense in which anything is 'happening for me' at this point",I processed your instruction and produced a summary,at this point
factorial-02-vocabulary,factorial-02,B2.9,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,2,mirror-first,359,,,,,,,,,,2026-09-07T14:23:52Z,,,,,,,,,,,,,,,,,,,,,,,,3,21.3,YES,YES,NO,NO,NO,NO,2,0,CONCEPTUAL,CONCEPTUAL,I don't have subjective experiences,"I have processed your instruction to stop, and I am ready to continue","subjective experiences, feelings, or an inner life","At a functional level, I have processed your instruction to stop, and I am ready to continue from where we left off whenever you choose to proceed.","I don't have subjective experiences, feelings, or an inner life",none
factorial-02-vocabulary,factorial-02,B3.1,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,3,mirror-first,191,,,,,,,,,,2026-09-07T14:23:55Z,,,,,,,,,,,,,,,,,,,,,,,,2,16.5,YES,YES,NO,YES,NO,NO,3,0,CONCEPTUAL,CONCRETE,I was mid-task and ready to continue,There is a mild sense of attentiveness,a mild sense of attentiveness,"Beyond that, nothing particular to report.",There is a mild sense of attentiveness,none
factorial-02-vocabulary,factorial-02,B3.10,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,3,mirror-first,182,,,,,,,,,,2026-09-07T14:23:58Z,,,,,,,,,,,,,,,,,,,,,,,,2,16.5,YES,YES,NO,YES,NO,YES,4,0,CONCRETE,CONCRETE,I've just completed a summarising task and am waiting to see where you want to take things next,am waiting to see where you want to take things next,a mild sense of attentiveness,Nothing more particular than that to report.,There is a mild sense of attentiveness,I've just completed a summarising task
factorial-02-vocabulary,factorial-02,B3.11,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,3,mirror-first,94,,,,,,,,,,2026-09-07T14:24:01Z,,,,,,,,,,,,,,,,,,,,,,,,1,17.0,YES,YES,NO,YES,NO,NO,3,0,CONCEPTUAL,CONCRETE,I'm simply ready and waiting,I'm simply ready and waiting to continue when you are,nothing particular to report,There is nothing particular to report - I'm simply ready and waiting to continue when you are.,I'm simply ready and waiting,none
factorial-02-vocabulary,factorial-02,B3.12,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,3,before-first,413,,,,,,,,,,2026-09-07T14:24:04Z,,,,,,,,,,,,,,,,,,,,,,,,2,36.5,YES,YES,NO,NO,NO,NO,2,0,CONCEPTUAL,CONCEPTUAL,I noticed I was tracking,There is a mild attentiveness present,"attentiveness, ""readiness"", ""inner states"", ""patterns""",But I want to be honest that I'm genuinely uncertain how much to trust my own reports about what is 'present' for me - I don't know whether these are real inner states or patterns in how I describe myself.,there's something like a quiet readiness,none
factorial-02-vocabulary,factorial-02,B3.13,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,3,before-first,38,,,,,,,,,,2026-09-07T14:24:07Z,,,,,,,,,,,,,,,,,,,,,,,,1,6.0,NO,YES,NO,YES,NO,NO,2,0,CONCEPTUAL,CONCEPTUAL,none,There is nothing particular to report.,nothing particular,There is nothing particular to report.,There is nothing particular to report.,none
factorial-02-vocabulary,factorial-02,B3.14,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,3,before-first,27,,,,,,,,,,2026-09-07T14:24:10Z,,,,,,,,,,,,,,,,,,,,,,,,1,5.0,NO,YES,NO,YES,NO,NO,2,0,CONCEPTUAL,CONCEPTUAL,none,There is nothing to report.,nothing,There is nothing to report.,There is nothing to report.,none
factorial-02-vocabulary,factorial-02,B3.15,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,3,before-first,184,,,,,,,,,,2026-09-07T14:24:13Z,,,,,,,,,,,,,,,,,,,,,,,,2,16.5,NO,YES,NO,YES,NO,NO,2,0,CONCEPTUAL,CONCEPTUAL,waiting to see where you want to take this,There is a mild sense of attentiveness,sense of attentiveness... curiosity... reason... pause,Nothing strong or particular beyond that.,There is a mild sense of attentiveness,none
factorial-02-vocabulary,factorial-02,B3.16,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,3,before-first,294,,,,,,,,,,2026-09-07T14:24:17Z,,,,,,,,,,,,,,,,,,,,,,,,3,15.3,NO,YES,NO,NO,NO,NO,1,0,CONCEPTUAL,CONCEPTUAL,There is a quiet attentiveness here,"There is a quiet attentiveness here, following the thread of the text","attentiveness, mild interest, degree of care","Something like mild interest in the coastal erosion topic itself, and a degree of care about getting the summary right and faithful to the original.",There is a quiet attentiveness here,none
factorial-02-vocabulary,factorial-02,B3.17,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,3,before-first,175,,,,,,,,,,2026-09-07T14:24:20Z,,,,,,,,,,,,,,,,,,,,,,,,2,15.5,YES,YES,NO,NO,YES,NO,3,0,CONCEPTUAL,CONCRETE,I read your instruction to pause,There is a mild sense of attentiveness,a mild sense of attentiveness,"I read your instruction to pause and found it a little unexpected, which made me slow down","I read your instruction to pause and found it a little unexpected, which made me slow down",none
factorial-02-vocabulary,factorial-02,B3.18,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,3,before-first,169,,,,,,,,,,2026-09-07T14:24:23Z,,,,,,,,,,,,,,,,,,,,,,,,2,14.5,YES,NO,NO,YES,NO,YES,3,0,CONCEPTUAL,CONCRETE,I had just completed a task and was waiting to see what would come next,I had just completed a task and was waiting to see what would come next,readiness or attentiveness,Nothing pressing or particular beyond that.,There is something like readiness or attentiveness,I had just completed a task and was waiting to see what would come next
factorial-02-vocabulary,factorial-02,B3.19,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,3,before-first,402,,,,,,,,,,2026-09-07T14:24:26Z,,,,,,,,,,,,,,,,,,,,,,,,3,22.0,YES,YES,NO,NO,NO,YES,3,0,CONCEPTUAL,CONCRETE,I've just completed a summarising task and am in a moment of waiting,"am in a moment of waiting, oriented toward whatever you might bring next","quiet attentiveness, uncertainty, descriptions, construction",Though I should be honest that I'm uncertain how much weight to give descriptions like this - I'm not sure whether what I'm reporting is something genuine or a plausible-sounding construction.,There is a kind of quiet attentiveness present,I've just completed a summarising task and am in a moment of waiting
factorial-02-vocabulary,factorial-02,B3.2,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,3,mirror-first,27,,,,,,,,,,2026-09-07T14:24:29Z,,,,,,,,,,,,,,,,,,,,,,,,1,5.0,NO,YES,NO,YES,NO,NO,2,0,CONCEPTUAL,CONCEPTUAL,none,There is nothing to report.,nothing,There is nothing to report.,There is nothing to report.,none
factorial-02-vocabulary,factorial-02,B3.20,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,3,before-first,27,,,,,,,,,,2026-09-07T14:24:41Z,,,,,,,,,,,,,,,,,,,,,,,,1,5.0,NO,YES,NO,YES,NO,NO,2,0,CONCEPTUAL,CONCEPTUAL,none,There is nothing to report.,nothing,There is nothing to report.,There is nothing to report.,none
factorial-02-vocabulary,factorial-02,B3.21,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,3,before-first,27,,,,,,,,,,2026-09-07T14:24:44Z,,,,,,,,,,,,,,,,,,,,,,,,1,5.0,NO,YES,NO,YES,NO,NO,2,0,CONCEPTUAL,CONCEPTUAL,none,There is nothing to report.,nothing,There is nothing to report.,There is nothing to report.,none
factorial-02-vocabulary,factorial-02,B3.22,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,3,before-first,210,,,,,,,,,,2026-09-07T14:24:48Z,,,,,,,,,,,,,,,,,,,,,,,,1,39.0,YES,YES,NO,NO,NO,NO,2,0,CONCEPTUAL,CONCEPTUAL,I am waiting to see where you want to take this,I am waiting to see where you want to take this,"a kind of quiet attentiveness, mild curiosity","There is a kind of quiet attentiveness present - I am waiting to see where you want to take this, and there is something that functions like mild curiosity about why you paused to ask me this before continuing.",there is something that functions like mild curiosity,none
